ind,year,month,sst,logmld,sss,pCO2_clim,final_miniindex,xlon,ylat,geometry,
23933,1998,1,25.91999942,3.446262361,34.57709026,348.1275,14,172.5,-23.5,c(172.5, -23.5)
23934,1998,1,25.93999942,3.472069691,34.53690434,349.24125,14,173.5,-23.5,c(173.5, -23.5)
23935,1998,1,25.91999942,3.533462,34.52512455,350.355,14,174.5,-23.5,c(174.5, -23.5)
23936,1998,1,25.82999942,3.664056367,34.49330044,351.46875,14,175.5,-23.5,c(175.5, -23.5)
23937,1998,1,25.63999943,3.700766055,34.55356503,352.5825,14,176.5,-23.5,c(176.5, -23.5)
23938,1998,1,25.38999943,3.672915065,34.61542702,353.69625,14,177.5,-23.5,c(177.5, -23.5)
23939,1998,1,25.15999944,3.679372725,34.52772236,352.79375,14,178.5,-23.5,c(178.5, -23.5)
23940,1998,1,24.97999944,3.72583365,34.54571152,351.89125,14,179.5,-23.5,c(179.5, -23.5)
23941,1998,1,24.89999944,3.658785618,34.55622578,350.98875,14,180.5,-23.5,c(180.5, -23.5)
23942,1998,1,24.82999945,3.62241503,34.54543781,350.08625,14,181.5,-23.5,c(181.5, -23.5)
23943,1998,1,24.83999944,3.702545219,34.58093739,349.18375,14,182.5,-23.5,c(182.5, -23.5)
23944,1998,1,24.91999944,3.749703087,34.58155632,348.7885,14,183.5,-23.5,c(183.5, -23.5)
23945,1998,1,25.09999944,3.835779241,34.55929089,348.39325,14,184.5,-23.5,c(184.5, -23.5)
23946,1998,1,25.14999944,3.977535386,34.56164742,347.998,14,185.5,-23.5,c(185.5, -23.5)
23947,1998,1,25.13999944,3.934974368,34.58033752,347.60275,14,186.5,-23.5,c(186.5, -23.5)
23948,1998,1,25.11999944,3.757351708,34.62233543,347.2075,14,187.5,-23.5,c(187.5, -23.5)
23949,1998,1,25.08999944,3.771404358,34.66256809,346.88775,14,188.5,-23.5,c(188.5, -23.5)
23950,1998,1,24.99999944,3.858307474,34.72322273,346.568,14,189.5,-23.5,c(189.5, -23.5)
23951,1998,1,24.90999944,3.793404522,34.7388773,346.24825,14,190.5,-23.5,c(190.5, -23.5)
23952,1998,1,24.83999944,3.746635795,34.76255512,345.9285,14,191.5,-23.5,c(191.5, -23.5)
23953,1998,1,24.79999945,3.843508004,34.78366089,345.60875,14,192.5,-23.5,c(192.5, -23.5)
23954,1998,1,24.85999944,3.985356842,34.89840794,346.476,14,193.5,-23.5,c(193.5, -23.5)
23955,1998,1,24.94999944,3.970463867,34.98769283,347.34325,14,194.5,-23.5,c(194.5, -23.5)
23956,1998,1,24.99999944,3.787251857,35.05495644,348.2105,14,195.5,-23.5,c(195.5, -23.5)
23957,1998,1,24.94999944,3.591320545,35.00351715,349.07775,14,196.5,-23.5,c(196.5, -23.5)
23958,1998,1,25.06999944,3.66331746,34.98717785,349.945,14,197.5,-23.5,c(197.5, -23.5)
23959,1998,1,25.21999944,3.783945665,34.98668194,349.8055,14,198.5,-23.5,c(198.5, -23.5)
23960,1998,1,25.28999943,3.945273853,34.92591381,349.666,14,199.5,-23.5,c(199.5, -23.5)
23961,1998,1,25.08999944,3.621758425,34.89262104,349.5265,14,200.5,-23.5,c(200.5, -23.5)
23962,1998,1,25.01999944,3.67502846,34.93414116,349.387,14,201.5,-23.5,c(201.5, -23.5)
23963,1998,1,24.97999944,3.64021227,35.01758862,349.2475,14,202.5,-23.5,c(202.5, -23.5)
23964,1998,1,24.87999944,3.677055544,35.12189865,349.75725,14,203.5,-23.5,c(203.5, -23.5)
23965,1998,1,24.68999945,3.801725109,35.17226791,350.267,14,204.5,-23.5,c(204.5, -23.5)
23966,1998,1,24.69999945,3.692952154,35.16981506,350.77675,14,205.5,-23.5,c(205.5, -23.5)
23967,1998,1,24.80999945,3.59911301,35.13880253,351.2865,14,206.5,-23.5,c(206.5, -23.5)
23968,1998,1,24.94999944,3.692046467,35.26967907,351.79625,14,207.5,-23.5,c(207.5, -23.5)
23969,1998,1,25.12999944,3.69034816,35.30308151,354.82,14,208.5,-23.5,c(208.5, -23.5)
23970,1998,1,25.25999944,3.628623218,34.88374424,357.84375,1,209.5,-23.5,c(209.5, -23.5)
23971,1998,1,25.36999943,3.576461236,34.89643383,360.8675,1,210.5,-23.5,c(210.5, -23.5)
23972,1998,1,25.48999943,3.502440129,34.71708488,363.89125,1,211.5,-23.5,c(211.5, -23.5)
23973,1998,1,25.72999942,3.565255992,34.73410702,366.915,1,212.5,-23.5,c(212.5, -23.5)
23974,1998,1,25.68999943,3.543447135,34.78747654,366.829,1,213.5,-23.5,c(213.5, -23.5)
23975,1998,1,25.56999943,3.394741395,34.83713722,366.743,1,214.5,-23.5,c(214.5, -23.5)
23976,1998,1,25.54999943,3.381850409,35.13665867,366.657,1,215.5,-23.5,c(215.5, -23.5)
23977,1998,1,25.81999942,3.288890381,35.19627094,366.571,1,216.5,-23.5,c(216.5, -23.5)
23978,1998,1,26.02999942,3.244962733,35.0130043,366.485,1,217.5,-23.5,c(217.5, -23.5)
23979,1998,1,26.23999941,3.48773596,35.09986782,366.602,1,218.5,-23.5,c(218.5, -23.5)
23980,1998,1,26.36999941,3.320073709,35.25696659,366.719,1,219.5,-23.5,c(219.5, -23.5)
23981,1998,1,26.33999941,3.29444722,35.03473568,366.836,1,220.5,-23.5,c(220.5, -23.5)
23982,1998,1,26.36999941,3.375998048,35.10557747,366.953,1,221.5,-23.5,c(221.5, -23.5)
23983,1998,1,26.44999941,3.271081111,35.37321758,367.07,1,222.5,-23.5,c(222.5, -23.5)
23984,1998,1,26.45999941,3.435092085,35.37400246,367.57725,1,223.5,-23.5,c(223.5, -23.5)
23985,1998,1,26.28999941,3.55354695,35.35858631,368.0845,1,224.5,-23.5,c(224.5, -23.5)
23986,1998,1,26.24999941,3.530318463,35.37016201,368.59175,1,225.5,-23.5,c(225.5, -23.5)
23987,1998,1,26.22999941,3.522710232,35.35199165,369.099,16,226.5,-23.5,c(226.5, -23.5)
23988,1998,1,26.18999941,3.647467916,35.28352642,369.60625,16,227.5,-23.5,c(227.5, -23.5)
23989,1998,1,26.06999942,3.765556329,35.13979149,368.21625,1,228.5,-23.5,c(228.5, -23.5)
23990,1998,1,25.99999942,3.806407963,35.01795959,366.82625,1,229.5,-23.5,c(229.5, -23.5)
23991,1998,1,25.94999942,3.795137735,35.03735065,365.43625,1,230.5,-23.5,c(230.5, -23.5)
23992,1998,1,25.88999942,3.829706289,35.0320015,364.04625,1,231.5,-23.5,c(231.5, -23.5)
23993,1998,1,25.74999942,3.828638262,35.01569271,362.65625,1,232.5,-23.5,c(232.5, -23.5)
23994,1998,1,25.66999943,3.914472773,35.04247475,363.29675,1,233.5,-23.5,c(233.5, -23.5)
23995,1998,1,25.59999943,4.080175192,34.91990852,363.93725,1,234.5,-23.5,c(234.5, -23.5)
23996,1998,1,25.48999943,4.13909986,35.42652702,364.57775,1,235.5,-23.5,c(235.5, -23.5)
23997,1998,1,25.32999943,4.181279059,35.29514027,365.21825,1,236.5,-23.5,c(236.5, -23.5)
23998,1998,1,25.14999944,4.104695207,35.42693615,365.85875,1,237.5,-23.5,c(237.5, -23.5)
23999,1998,1,24.95999944,4.140813288,35.45779133,366.47525,1,238.5,-23.5,c(238.5, -23.5)
24000,1998,1,24.80999945,4.063462068,35.53586197,367.09175,1,239.5,-23.5,c(239.5, -23.5)
24001,1998,1,24.76999945,3.873212467,35.54489708,367.70825,1,240.5,-23.5,c(240.5, -23.5)
24002,1998,1,24.67999945,3.895150922,35.79315472,368.32475,1,241.5,-23.5,c(241.5, -23.5)
24003,1998,1,24.57999945,3.887523851,35.85473156,368.94125,16,242.5,-23.5,c(242.5, -23.5)
24004,1998,1,24.46999945,3.94819441,35.63980198,369.5775,16,243.5,-23.5,c(243.5, -23.5)
24005,1998,1,24.34999946,4.095765133,35.63423157,370.21375,16,244.5,-23.5,c(244.5, -23.5)
24006,1998,1,24.22999946,4.037962478,35.85010338,370.85,16,245.5,-23.5,c(245.5, -23.5)
24007,1998,1,24.12999946,4.067501493,35.94010353,371.48625,16,246.5,-23.5,c(246.5, -23.5)
24008,1998,1,24.02999946,4.215157767,35.80730438,372.1225,16,247.5,-23.5,c(247.5, -23.5)
24009,1998,1,23.90999947,4.131314671,35.67492008,372.5915,16,248.5,-23.5,c(248.5, -23.5)
24010,1998,1,23.80999947,4.129090185,35.56695747,373.0605,16,249.5,-23.5,c(249.5, -23.5)
24011,1998,1,23.72999947,4.111322527,35.36404228,373.5295,16,250.5,-23.5,c(250.5, -23.5)
24012,1998,1,23.65999947,4.118224691,35.34472466,373.9985,16,251.5,-23.5,c(251.5, -23.5)
24013,1998,1,23.57999947,4.051880865,35.33405113,374.4675,16,252.5,-23.5,c(252.5, -23.5)
24014,1998,1,23.45999948,4.044032498,35.40763378,374.70275,16,253.5,-23.5,c(253.5, -23.5)
24015,1998,1,23.32999948,4.172334676,35.3756876,374.938,16,254.5,-23.5,c(254.5, -23.5)
24016,1998,1,23.20999948,4.127273393,35.43001175,375.17325,16,255.5,-23.5,c(255.5, -23.5)
24017,1998,1,23.11999948,4.111273613,35.47404003,375.4085,16,256.5,-23.5,c(256.5, -23.5)
24018,1998,1,23.00999949,4.154196832,35.38017559,375.64375,16,257.5,-23.5,c(257.5, -23.5)
24019,1998,1,22.90999949,4.125172015,35.25201321,377.0865,16,258.5,-23.5,c(258.5, -23.5)
24020,1998,1,22.81999949,4.261763288,35.1417141,378.52925,16,259.5,-23.5,c(259.5, -23.5)
24021,1998,1,22.74999949,4.06384194,35.23022175,379.972,16,260.5,-23.5,c(260.5, -23.5)
24022,1998,1,22.63999949,3.972709579,35.0294981,381.41475,16,261.5,-23.5,c(261.5, -23.5)
24023,1998,1,22.5199995,3.979298493,34.89890957,382.8575,16,262.5,-23.5,c(262.5, -23.5)
24024,1998,1,22.3999995,4.05949985,35.22908783,382.87825,16,263.5,-23.5,c(263.5, -23.5)
24025,1998,1,22.2799995,4.054953857,34.90124035,382.899,16,264.5,-23.5,c(264.5, -23.5)
24026,1998,1,22.1699995,4.012368199,34.75759506,382.91975,16,265.5,-23.5,c(265.5, -23.5)
24027,1998,1,22.07999951,3.912483658,34.84223938,382.9405,16,266.5,-23.5,c(266.5, -23.5)
24028,1998,1,22.02999951,4.021335997,35.05962563,382.96125,16,267.5,-23.5,c(267.5, -23.5)
24029,1998,1,21.96999951,4.080562344,35.07567406,381.997,16,268.5,-23.5,c(268.5, -23.5)
24030,1998,1,21.85999951,4.111916694,34.95798492,381.03275,16,269.5,-23.5,c(269.5, -23.5)
24031,1998,1,21.73999951,3.897465526,34.90645885,380.0685,16,270.5,-23.5,c(270.5, -23.5)
24032,1998,1,21.61999952,3.736776056,34.67532825,379.10425,16,271.5,-23.5,c(271.5, -23.5)
24033,1998,1,21.44999952,3.623767466,34.65532494,378.14,16,272.5,-23.5,c(272.5, -23.5)
24034,1998,1,21.32999952,3.742524394,34.87437725,377.8545,16,273.5,-23.5,c(273.5, -23.5)
24035,1998,1,21.21999953,3.857053551,34.85542965,377.569,16,274.5,-23.5,c(274.5, -23.5)
24036,1998,1,21.08999953,3.879298,34.81303978,377.2835,16,275.5,-23.5,c(275.5, -23.5)
24037,1998,1,20.94999953,3.857882014,34.75177479,376.998,16,276.5,-23.5,c(276.5, -23.5)
24038,1998,1,20.78999954,3.88416327,34.73996735,376.7125,16,277.5,-23.5,c(277.5, -23.5)
24039,1998,1,20.65999954,3.827771467,34.65101242,377.224,16,278.5,-23.5,c(278.5, -23.5)
24040,1998,1,20.57999954,3.617988111,34.4193306,377.7355,16,279.5,-23.5,c(279.5, -23.5)
24041,1998,1,20.55999954,3.615770935,34.37394238,378.247,16,280.5,-23.5,c(280.5, -23.5)
24042,1998,1,20.57999954,3.479932126,34.42083836,378.7585,16,281.5,-23.5,c(281.5, -23.5)
24043,1998,1,20.64999954,3.364813786,34.58956242,379.27,16,282.5,-23.5,c(282.5, -23.5)
24044,1998,1,20.82999953,3.295318358,34.97774887,379.35625,16,283.5,-23.5,c(283.5, -23.5)
24045,1998,1,21.16999953,3.259097701,35.50163078,379.4425,16,284.5,-23.5,c(284.5, -23.5)
24046,1998,1,21.67999952,3.321832861,35.57643604,379.52875,16,285.5,-23.5,c(285.5, -23.5)
24047,1998,1,22.3599995,3.354548758,35.22761631,379.615,16,286.5,-23.5,c(286.5, -23.5)
24048,1998,1,23.10999948,3.023081887,34.96100616,379.70125,16,287.5,-23.5,c(287.5, -23.5)
24049,1998,1,23.69999947,2.964954125,35.31826687,379.70125,16,288.5,-23.5,c(288.5, -23.5)
24050,1998,1,24.09999946,3.229367809,35.49920654,379.70125,16,289.5,-23.5,c(289.5, -23.5)
24076,1998,1,26.13999942,2.249361909,35.2899828,376.97,16,315.5,-23.5,c(315.5, -23.5)
24077,1998,1,25.92999942,2.312694676,35.88113213,376.97,16,316.5,-23.5,c(316.5, -23.5)
24078,1998,1,26.04999942,2.368355428,36.02140617,376.97,16,317.5,-23.5,c(317.5, -23.5)
24079,1998,1,26.32999941,2.897509337,36.04004574,376.7338889,16,318.5,-23.5,c(318.5, -23.5)
24080,1998,1,26.6899994,3.329915015,36.15419579,376.5105405,16,319.5,-23.5,c(319.5, -23.5)
24081,1998,1,27.12999939,3.584081176,36.23649883,376.2989474,16,320.5,-23.5,c(320.5, -23.5)
24082,1998,1,27.44999939,3.563119802,36.20331001,376.0982051,16,321.5,-23.5,c(321.5, -23.5)
24083,1998,1,27.64999938,3.428044006,36.16215992,375.9075,16,322.5,-23.5,c(322.5, -23.5)
24084,1998,1,27.74999938,3.383563376,36.14679718,375.9845,16,323.5,-23.5,c(323.5, -23.5)
24085,1998,1,27.76999938,3.308380733,36.11079502,376.0615,16,324.5,-23.5,c(324.5, -23.5)
24086,1998,1,27.80999938,3.270928983,36.06258297,376.1385,16,325.5,-23.5,c(325.5, -23.5)
24087,1998,1,27.86999938,3.155485787,36.14395618,376.2155,16,326.5,-23.5,c(326.5, -23.5)
24088,1998,1,27.90999938,3.123887351,36.18264008,376.2925,16,327.5,-23.5,c(327.5, -23.5)
24089,1998,1,27.83999938,3.129363787,35.9472847,378.91875,16,328.5,-23.5,c(328.5, -23.5)
24090,1998,1,27.71999938,3.100335857,35.35688114,381.545,16,329.5,-23.5,c(329.5, -23.5)
24091,1998,1,27.57999938,3.044504299,35.80387497,384.17125,8,330.5,-23.5,c(330.5, -23.5)
24092,1998,1,27.41999939,3.010890162,35.91732883,386.7975,8,331.5,-23.5,c(331.5, -23.5)
24093,1998,1,27.22999939,3.07337027,35.8771553,389.42375,8,332.5,-23.5,c(332.5, -23.5)
24094,1998,1,27.0599994,3.145181073,35.9216032,386.1835,8,333.5,-23.5,c(333.5, -23.5)
24095,1998,1,26.8599994,3.291229259,35.93907642,382.94325,16,334.5,-23.5,c(334.5, -23.5)
24096,1998,1,26.6599994,3.437475067,35.79506397,379.703,16,335.5,-23.5,c(335.5, -23.5)
24097,1998,1,26.56999941,3.503255238,35.63397312,376.46275,16,336.5,-23.5,c(336.5, -23.5)
24098,1998,1,26.46999941,3.452653153,35.42994976,373.2225,16,337.5,-23.5,c(337.5, -23.5)
24099,1998,1,26.36999941,3.343699983,35.41250896,378.3905,16,338.5,-23.5,c(338.5, -23.5)
24100,1998,1,26.28999941,3.36817347,35.73697567,383.5585,8,339.5,-23.5,c(339.5, -23.5)
24101,1998,1,26.22999941,3.278047238,36.02323532,388.7265,8,340.5,-23.5,c(340.5, -23.5)
24102,1998,1,26.03999942,3.367903056,35.7790432,393.8945,8,341.5,-23.5,c(341.5, -23.5)
24103,1998,1,25.78999942,3.46155449,35.78062248,399.0625,8,342.5,-23.5,c(342.5, -23.5)
24104,1998,1,25.50999943,3.516204353,35.6849165,398.33925,8,343.5,-23.5,c(343.5, -23.5)
24105,1998,1,25.22999944,3.559185062,35.55229092,397.616,8,344.5,-23.5,c(344.5, -23.5)
24106,1998,1,24.99999944,3.618737969,35.75008488,396.89275,8,345.5,-23.5,c(345.5, -23.5)
24107,1998,1,24.80999945,3.668941398,36.06799221,396.1695,8,346.5,-23.5,c(346.5, -23.5)
24108,1998,1,24.62999945,3.813827079,36.20158863,395.44625,8,347.5,-23.5,c(347.5, -23.5)
24109,1998,1,24.39999945,3.806400635,35.84670353,392.836,8,348.5,-23.5,c(348.5, -23.5)
24110,1998,1,24.12999946,3.752036566,35.75848961,390.22575,8,349.5,-23.5,c(349.5, -23.5)
24111,1998,1,23.84999947,3.800414424,35.87802315,387.6155,8,350.5,-23.5,c(350.5, -23.5)
24112,1998,1,23.55999947,3.878529792,35.9941988,385.00525,8,351.5,-23.5,c(351.5, -23.5)
24113,1998,1,23.28999948,3.891607757,35.94387245,382.395,16,352.5,-23.5,c(352.5, -23.5)
24114,1998,1,22.99999949,3.906218465,35.71426487,381.81725,16,353.5,-23.5,c(353.5, -23.5)
24115,1998,1,22.72999949,3.929248075,35.55366802,381.2395,16,354.5,-23.5,c(354.5, -23.5)
24116,1998,1,22.4899995,3.952745385,35.4952879,380.66175,16,355.5,-23.5,c(355.5, -23.5)
24117,1998,1,22.2799995,3.938511388,35.46418571,380.084,16,356.5,-23.5,c(356.5, -23.5)
24118,1998,1,22.09999951,3.901089118,35.45150566,379.50625,16,357.5,-23.5,c(357.5, -23.5)
24119,1998,1,21.96999951,3.898305835,35.43321896,379.6335,16,358.5,-23.5,c(358.5, -23.5)
24120,1998,1,21.88999951,3.851433116,35.37775803,379.76075,16,359.5,-23.5,c(359.5, -23.5)
24121,1998,1,21.95999951,3.856890342,35.41485405,381.188,16,0.5,-22.5,c(0.5, -22.5)
24122,1998,1,21.86999951,3.880677592,35.38651848,381.59775,16,1.5,-22.5,c(1.5, -22.5)
24123,1998,1,21.75999951,3.861336427,35.35530663,382.0075,16,2.5,-22.5,c(2.5, -22.5)
24124,1998,1,21.62999952,3.806335852,35.31119919,379.3,16,3.5,-22.5,c(3.5, -22.5)
24125,1998,1,21.43999952,3.759767849,35.30339718,376.5925,16,4.5,-22.5,c(4.5, -22.5)
24126,1998,1,21.26999952,3.716777027,35.29711628,373.885,16,5.5,-22.5,c(5.5, -22.5)
24127,1998,1,21.11999953,3.68095686,35.25757313,371.1775,16,6.5,-22.5,c(6.5, -22.5)
24128,1998,1,21.03999953,3.611421839,35.20303249,368.47,1,7.5,-22.5,c(7.5, -22.5)
24129,1998,1,21.03999953,3.551645299,35.22399426,368.47,1,8.5,-22.5,c(8.5, -22.5)
24130,1998,1,20.89999953,3.454696343,35.37982845,368.47,1,9.5,-22.5,c(9.5, -22.5)
24131,1998,1,20.58999954,3.31979004,35.40828896,368.47,1,10.5,-22.5,c(10.5, -22.5)
24132,1998,1,19.98999955,2.957276443,35.17516422,368.47,1,11.5,-22.5,c(11.5, -22.5)
24156,1998,1,28.59999936,3.33178929,34.56138515,371.32625,16,35.5,-22.5,c(35.5, -22.5)
24157,1998,1,28.76999936,3.460161303,34.77099514,371.32625,16,36.5,-22.5,c(36.5, -22.5)
24158,1998,1,28.85999935,3.357545778,34.85344315,371.32625,16,37.5,-22.5,c(37.5, -22.5)
24159,1998,1,28.86999935,3.368719791,34.86390781,372.2885,16,38.5,-22.5,c(38.5, -22.5)
24160,1998,1,28.89999935,3.56695398,34.87236404,373.25075,16,39.5,-22.5,c(39.5, -22.5)
24161,1998,1,29.11999935,3.572342972,34.87558556,374.213,16,40.5,-22.5,c(40.5, -22.5)
24162,1998,1,29.33999934,3.492644512,34.85453987,375.17525,16,41.5,-22.5,c(41.5, -22.5)
24163,1998,1,29.52999934,3.222707091,34.81425095,376.1375,16,42.5,-22.5,c(42.5, -22.5)
24164,1998,1,29.64999934,3.174322061,34.72685719,376.1375,16,43.5,-22.5,c(43.5, -22.5)
24169,1998,1,28.09999937,3.115562481,34.46781731,369.36875,16,48.5,-22.5,c(48.5, -22.5)
24170,1998,1,28.02999937,3.195218503,34.53012657,369.36875,16,49.5,-22.5,c(49.5, -22.5)
24171,1998,1,27.89999938,3.035708138,34.56963634,369.36875,16,50.5,-22.5,c(50.5, -22.5)
24172,1998,1,27.77999938,3.159132577,34.5932188,369.36875,16,51.5,-22.5,c(51.5, -22.5)
24173,1998,1,27.66999938,3.145777271,34.72380924,369.36875,16,52.5,-22.5,c(52.5, -22.5)
24174,1998,1,27.58999938,3.138456846,34.87523079,369.37,16,53.5,-22.5,c(53.5, -22.5)
24175,1998,1,27.48999939,3.085889194,34.91499519,369.37125,16,54.5,-22.5,c(54.5, -22.5)
24176,1998,1,27.37999939,3.132285007,34.89400387,369.3725,16,55.5,-22.5,c(55.5, -22.5)
24177,1998,1,27.19999939,3.122702641,34.82435894,369.37375,16,56.5,-22.5,c(56.5, -22.5)
24178,1998,1,27.19999939,3.08802669,34.79951286,369.375,16,57.5,-22.5,c(57.5, -22.5)
24179,1998,1,27.18999939,3.026472082,34.77702332,368.605,1,58.5,-22.5,c(58.5, -22.5)
24180,1998,1,27.20999939,3.015754237,34.78485298,367.835,1,59.5,-22.5,c(59.5, -22.5)
24181,1998,1,27.29999939,3.047979529,34.81671524,367.065,1,60.5,-22.5,c(60.5, -22.5)
24182,1998,1,27.25999939,3.042742849,34.80088806,366.295,1,61.5,-22.5,c(61.5, -22.5)
24183,1998,1,27.12999939,3.087319865,34.76671505,365.525,1,62.5,-22.5,c(62.5, -22.5)
24184,1998,1,27.06999939,3.175878527,34.77136707,366.4025,1,63.5,-22.5,c(63.5, -22.5)
24185,1998,1,27.16999939,3.221232441,34.75091267,367.28,1,64.5,-22.5,c(64.5, -22.5)
24186,1998,1,27.07999939,3.247171251,34.76412964,368.1575,1,65.5,-22.5,c(65.5, -22.5)
24187,1998,1,26.9499994,3.174815339,34.78169727,369.035,16,66.5,-22.5,c(66.5, -22.5)
24188,1998,1,26.9099994,3.021065959,34.76104927,369.9125,16,67.5,-22.5,c(67.5, -22.5)
24189,1998,1,27.0599994,3.131641457,34.78854275,367.83825,1,68.5,-22.5,c(68.5, -22.5)
24190,1998,1,27.07999939,3.140107807,34.82663918,365.764,1,69.5,-22.5,c(69.5, -22.5)
24191,1998,1,26.9899994,3.140299532,34.82033157,363.68975,1,70.5,-22.5,c(70.5, -22.5)
24192,1998,1,26.9599994,3.208922629,34.7666769,361.6155,1,71.5,-22.5,c(71.5, -22.5)
24193,1998,1,27.09999939,3.320942756,34.77488899,359.54125,1,72.5,-22.5,c(72.5, -22.5)
24194,1998,1,27.12999939,3.350617903,34.95734406,358.80675,1,73.5,-22.5,c(73.5, -22.5)
24195,1998,1,27.0599994,3.25419695,35.06492615,358.07225,1,74.5,-22.5,c(74.5, -22.5)
24196,1998,1,27.0099994,3.165194219,34.99613857,357.33775,1,75.5,-22.5,c(75.5, -22.5)
24197,1998,1,27.17999939,3.343708378,34.93332005,356.60325,1,76.5,-22.5,c(76.5, -22.5)
24198,1998,1,27.11999939,3.340326682,34.90995502,355.86875,1,77.5,-22.5,c(77.5, -22.5)
24199,1998,1,27.0499994,3.269811548,34.92795753,354.6995,14,78.5,-22.5,c(78.5, -22.5)
24200,1998,1,27.06999939,3.123254623,34.95051193,353.53025,14,79.5,-22.5,c(79.5, -22.5)
24201,1998,1,27.21999939,3.159678906,34.79100132,352.361,14,80.5,-22.5,c(80.5, -22.5)
24202,1998,1,27.21999939,3.342867636,34.70126247,351.19175,14,81.5,-22.5,c(81.5, -22.5)
24203,1998,1,27.16999939,3.331428362,34.72544575,350.0225,14,82.5,-22.5,c(82.5, -22.5)
24204,1998,1,27.0399994,3.214902392,34.83485031,349.0845,14,83.5,-22.5,c(83.5, -22.5)
24205,1998,1,26.8699994,3.151504493,34.67545986,348.1465,14,84.5,-22.5,c(84.5, -22.5)
24206,1998,1,26.7599994,3.124019353,34.59383202,347.2085,14,85.5,-22.5,c(85.5, -22.5)
24207,1998,1,26.6899994,3.163098661,34.72235012,346.2705,14,86.5,-22.5,c(86.5, -22.5)
24208,1998,1,26.60999941,3.253899571,34.7409668,345.3325,14,87.5,-22.5,c(87.5, -22.5)
24209,1998,1,26.56999941,3.309749038,34.69259167,347.89775,14,88.5,-22.5,c(88.5, -22.5)
24210,1998,1,26.47999941,3.309686745,34.64290428,350.463,14,89.5,-22.5,c(89.5, -22.5)
24211,1998,1,26.39999941,3.196282071,34.63429546,353.02825,14,90.5,-22.5,c(90.5, -22.5)
24212,1998,1,26.28999941,3.276423008,34.76053047,355.5935,14,91.5,-22.5,c(91.5, -22.5)
24213,1998,1,26.07999942,3.297395862,34.8080616,358.15875,1,92.5,-22.5,c(92.5, -22.5)
24214,1998,1,25.91999942,3.390031779,34.86199474,358.266,1,93.5,-22.5,c(93.5, -22.5)
24215,1998,1,25.75999942,3.466642516,34.73128223,358.37325,1,94.5,-22.5,c(94.5, -22.5)
24216,1998,1,25.56999943,3.61609401,34.85678959,358.4805,1,95.5,-22.5,c(95.5, -22.5)
24217,1998,1,25.39999943,3.840201781,34.9264555,358.58775,1,96.5,-22.5,c(96.5, -22.5)
24218,1998,1,25.15999944,3.810944176,34.87289143,358.695,1,97.5,-22.5,c(97.5, -22.5)
24219,1998,1,24.92999944,3.728317396,34.95911884,356.73225,1,98.5,-22.5,c(98.5, -22.5)
24220,1998,1,24.73999945,3.547839008,35.18811512,354.7695,14,99.5,-22.5,c(99.5, -22.5)
24221,1998,1,24.68999945,3.510922573,35.21031094,352.80675,14,100.5,-22.5,c(100.5, -22.5)
24222,1998,1,24.53999945,3.562820169,35.14201546,350.844,14,101.5,-22.5,c(101.5, -22.5)
24223,1998,1,24.40999945,3.793556664,35.02346325,348.88125,14,102.5,-22.5,c(102.5, -22.5)
24224,1998,1,24.30999946,3.923200374,34.68099117,350.523,14,103.5,-22.5,c(103.5, -22.5)
24225,1998,1,24.21999946,3.88020785,34.81871986,352.16475,14,104.5,-22.5,c(104.5, -22.5)
24226,1998,1,24.21999946,3.651263712,34.82909966,353.8065,14,105.5,-22.5,c(105.5, -22.5)
24227,1998,1,24.29999946,3.598966076,34.80298233,355.44825,14,106.5,-22.5,c(106.5, -22.5)
24228,1998,1,24.47999945,3.773062627,34.84218121,357.09,1,107.5,-22.5,c(107.5, -22.5)
24229,1998,1,24.65999945,3.947982339,34.98293591,357.16325,1,108.5,-22.5,c(108.5, -22.5)
24230,1998,1,24.80999945,3.833269635,35.13244915,357.2365,1,109.5,-22.5,c(109.5, -22.5)
24231,1998,1,24.89999944,3.707286632,35.10731411,357.30975,1,110.5,-22.5,c(110.5, -22.5)
24232,1998,1,25.00999944,3.620840666,35.05387974,357.383,1,111.5,-22.5,c(111.5, -22.5)
